,type,date,power,month,time,year,power_kWh,cost
124,Desktop,2020-05-04,15988.910000000027,May,00:00:20,2020,15.837999999999983,3.143999999999996
125,Desktop,2020-05-05,16002.070000000012,May,00:00:20,2020,15.864999999999972,3.149999999999998
126,Desktop,2020-05-06,15698.669999999993,May,00:00:20,2020,15.53299999999999,3.081999999999996
127,Desktop,2020-05-07,15299.870000000003,May,00:00:20,2020,15.160999999999973,3.0119999999999982
128,Desktop,2020-05-08,15472.57000000001,May,00:00:20,2020,15.331999999999972,3.056999999999997
129,Desktop,2020-05-09,991.1499999999985,May,00:00:20,2020,0.7860000000000001,0.13000000000000006
130,Desktop,2020-05-10,345.3800000000001,May,00:00:20,2020,0.1490000000000001,0.0
131,Desktop,2020-05-11,15664.540000000015,May,00:00:20,2020,15.511999999999976,3.077999999999998
132,Desktop,2020-05-12,15640.48000000002,May,00:00:20,2020,15.498999999999977,3.071999999999998
133,Desktop,2020-05-13,14908.47000000003,May,00:00:20,2020,14.766999999999957,2.9309999999999987
134,Desktop,2020-05-14,15547.860000000015,May,00:00:20,2020,15.391999999999982,3.0519999999999965
135,Desktop,2020-05-15,15827.150000000027,May,00:00:20,2020,15.674999999999983,3.109999999999997
136,Desktop,2020-05-16,1258.8099999999974,May,00:00:20,2020,1.056999999999998,0.1810000000000001
137,Desktop,2020-05-17,340.82,May,00:00:20,2020,0.1460000000000001,0.0
138,Desktop,2020-05-18,14757.670000000011,May,00:00:20,2020,14.61099999999997,2.9029999999999965
139,Desktop,2020-05-19,15589.139999999992,May,00:00:20,2020,15.442999999999966,3.056999999999995
140,Desktop,2020-05-20,15660.040000000005,May,00:00:20,2020,15.521999999999982,3.0849999999999995
141,Desktop,2020-05-21,16139.220000000038,May,00:00:20,2020,16.008,3.1789999999999967
142,Desktop,2020-05-22,16181.410000000002,May,00:00:20,2020,16.04799999999999,3.183999999999997
143,Desktop,2020-05-23,1007.5599999999994,May,00:00:20,2020,0.8040000000000003,0.13200000000000006
144,Desktop,2020-05-24,348.7899999999998,May,00:00:20,2020,0.1400000000000001,0.0
145,Desktop,2020-05-25,16209.920000000013,May,00:00:20,2020,16.065000000000005,3.1959999999999966
146,Desktop,2020-05-26,15302.689999999993,May,00:00:20,2020,15.149999999999984,3.0019999999999976
147,Desktop,2020-05-27,14887.600000000026,May,00:00:20,2020,14.742999999999979,2.9319999999999964
148,Desktop,2020-05-28,15919.630000000026,May,00:00:20,2020,15.770999999999976,3.131999999999999
149,Desktop,2020-05-29,15970.150000000007,May,00:00:20,2020,15.835999999999988,3.1369999999999996
150,Desktop,2020-05-30,1088.3099999999965,May,00:00:20,2020,0.8850000000000003,0.15100000000000008
151,Desktop,2020-05-31,327.5399999999999,May,00:00:20,2020,0.1230000000000001,0.0
152,Desktop,2020-06-01,16663.629999999997,May,00:00:20,2020,16.528000000000006,3.2859999999999885
153,Desktop,2020-06-02,16588.83000000003,Jun,00:00:20,2020,16.44900000000001,3.25699999999999
154,Desktop,2020-06-03,16791.460000000003,Jun,00:00:20,2020,16.637999999999998,3.3119999999999883
155,Desktop,2020-06-04,18009.580000000016,Jun,00:00:20,2020,17.870000000000026,3.5609999999999844
156,Desktop,2020-06-05,16662.190000000013,Jun,00:00:20,2020,16.53100000000002,3.280999999999991
157,Desktop,2020-06-06,1183.0399999999954,Jun,00:00:20,2020,0.9910000000000004,0.1670000000000001
158,Desktop,2020-06-07,342.6499999999999,Jun,00:00:20,2020,0.1290000000000001,0.0
159,Desktop,2020-06-08,16900.360000000008,Jun,00:00:20,2020,16.755000000000024,3.3409999999999873
160,Desktop,2020-06-09,16358.339999999995,Jun,00:00:20,2020,16.195999999999984,3.2269999999999888
161,Desktop,2020-06-10,17883.44,Jun,00:00:20,2020,17.742000000000033,3.5259999999999883
162,Desktop,2020-06-11,16931.130000000016,Jun,00:00:20,2020,16.779999999999987,3.3379999999999885
163,Desktop,2020-06-12,17040.409999999978,Jun,00:00:20,2020,16.889000000000017,3.3689999999999873
164,Desktop,2020-06-13,1394.6399999999946,Jun,00:00:20,2020,1.2059999999999955,0.2120000000000001
165,Desktop,2020-06-14,341.1699999999998,Jun,00:00:20,2020,0.1300000000000001,0.0
166,Desktop,2020-06-15,16864.500000000004,Jun,00:00:20,2020,16.72100000000003,3.31499999999999
167,Desktop,2020-06-16,17682.18000000001,Jun,00:00:20,2020,17.53700000000002,3.489999999999991
168,Desktop,2020-06-17,17430.940000000006,Jun,00:00:20,2020,17.28800000000002,3.4289999999999874
169,Desktop,2020-06-18,16546.010000000024,Jun,00:00:20,2020,16.387999999999998,3.2669999999999897
170,Desktop,2020-06-19,17080.90999999999,Jun,00:00:20,2020,16.93199999999999,3.364999999999988
171,Desktop,2020-06-20,1279.5499999999945,Jun,00:00:20,2020,1.0879999999999972,0.18700000000000008
172,Desktop,2020-06-21,346.23999999999904,Jun,00:00:20,2020,0.1370000000000001,0.0
173,Desktop,2020-06-22,16921.210000000014,Jun,00:00:20,2020,16.770000000000007,3.3299999999999867
174,Desktop,2020-06-23,17000.41999999998,Jun,00:00:20,2020,16.864,3.354999999999988
175,Desktop,2020-06-24,16569.940000000006,Jun,00:00:20,2020,16.41499999999998,3.2659999999999894
176,Desktop,2020-06-25,16609.43000000002,Jun,00:00:20,2020,16.47800000000002,3.2659999999999894
177,Desktop,2020-06-26,16695.040000000015,Jun,00:00:20,2020,16.539,3.2899999999999903
178,Desktop,2020-06-27,1225.319999999997,Jun,00:00:20,2020,1.021999999999998,0.1790000000000001
179,Desktop,2020-06-28,346.2399999999999,Jun,00:00:20,2020,0.1360000000000001,0.0
180,Desktop,2020-06-29,17616.450000000008,Jun,00:00:20,2020,17.47700000000003,3.4759999999999867
181,Desktop,2020-06-30,16813.129999999976,Jun,00:00:20,2020,16.66200000000002,3.3079999999999923
182,Desktop,2020-07-01,13724.67,Jun,00:00:20,2020,13.577000000000004,2.695999999999991
183,Desktop,2020-07-02,14174.390000000021,Jul,00:00:20,2020,14.036999999999994,2.7909999999999906
184,Desktop,2020-07-03,14180.320000000012,Jul,00:00:20,2020,14.037999999999979,2.78299999999999
185,Desktop,2020-07-04,916.0299999999991,Jul,00:00:20,2020,0.7300000000000004,0.11500000000000005
186,Desktop,2020-07-05,345.9000000000002,Jul,00:00:20,2020,0.1390000000000001,0.0
187,Desktop,2020-07-06,13404.360000000006,Jul,00:00:20,2020,13.250999999999987,2.62699999999999
188,Desktop,2020-07-07,14490.270000000013,Jul,00:00:20,2020,14.352999999999982,2.8469999999999893
189,Desktop,2020-07-08,13640.950000000023,Jul,00:00:20,2020,13.51099999999998,2.6789999999999927
190,Desktop,2020-07-09,13241.130000000001,Jul,00:00:20,2020,13.093000000000002,2.599999999999991
191,Desktop,2020-07-10,13826.190000000013,Jul,00:00:20,2020,13.67399999999999,2.7149999999999914
192,Desktop,2020-07-11,1093.4199999999971,Jul,00:00:20,2020,0.8870000000000003,0.15200000000000005
193,Desktop,2020-07-12,343.7699999999994,Jul,00:00:20,2020,0.1430000000000001,0.0
194,Desktop,2020-07-13,13813.739999999985,Jul,00:00:20,2020,13.662999999999995,2.7119999999999926
195,Desktop,2020-07-14,13549.05000000003,Jul,00:00:20,2020,13.406999999999996,2.6589999999999936
196,Desktop,2020-07-15,13972.50000000001,Jul,00:00:20,2020,13.829,2.742999999999994
197,Desktop,2020-07-16,14003.290000000012,Jul,00:00:20,2020,13.87299999999999,2.7519999999999927
198,Desktop,2020-07-17,13003.799999999985,Jul,00:00:20,2020,12.854999999999983,2.553999999999992
199,Desktop,2020-07-18,1138.0399999999975,Jul,00:00:20,2020,0.9340000000000006,0.1650000000000001
200,Desktop,2020-07-19,337.97999999999985,Jul,00:00:20,2020,0.1430000000000001,0.0
201,Desktop,2020-07-20,13450.940000000004,Jul,00:00:20,2020,13.286000000000001,2.6309999999999922
202,Desktop,2020-07-21,14322.150000000021,Jul,00:00:20,2020,14.184999999999988,2.800999999999995
203,Desktop,2020-07-22,14137.719999999988,Jul,00:00:20,2020,14.001999999999994,2.77099999999999
204,Desktop,2020-07-23,13457.880000000021,Jul,00:00:20,2020,13.306999999999997,2.644999999999989
205,Desktop,2020-07-24,14094.400000000001,Jul,00:00:20,2020,13.960999999999988,2.7629999999999906
206,Fan,2020-01-01,1802.7699999999975,Dec,00:00:20,2019,1.64099999999999,0.3120000000000002
207,Fan,2020-01-02,1763.6699999999953,Jan,00:00:20,2020,1.5939999999999908,0.2810000000000002
208,Fan,2020-01-03,1888.049999999998,Jan,00:00:20,2020,1.7479999999999873,0.33100000000000024
209,Fan,2020-01-04,402.7999999999999,Jan,00:00:20,2020,0.20200000000000012,0.015000000000000003
210,Fan,2020-01-05,343.3199999999995,Jan,00:00:20,2020,0.1390000000000001,0.0
211,Fan,2020-01-06,1742.5899999999956,Jan,00:00:20,2020,1.589999999999991,0.2870000000000002
212,Fan,2020-01-07,1879.2799999999968,Jan,00:00:20,2020,1.7299999999999889,0.32800000000000024
213,Fan,2020-01-08,1778.7099999999984,Jan,00:00:20,2020,1.6449999999999898,0.3040000000000002
214,Fan,2020-01-09,1756.7999999999965,Jan,00:00:20,2020,1.6029999999999884,0.2950000000000002
215,Fan,2020-01-10,1924.3199999999952,Jan,00:00:20,2020,1.7789999999999868,0.32800000000000024
216,Fan,2020-01-11,450.2099999999998,Jan,00:00:20,2020,0.2630000000000002,0.02000000000000001
217,Fan,2020-01-12,335.5,Jan,00:00:20,2020,0.1320000000000001,0.0
218,Fan,2020-01-13,1716.8799999999958,Jan,00:00:20,2020,1.5499999999999907,0.2940000000000002
219,Fan,2020-01-14,1823.1499999999949,Jan,00:00:20,2020,1.6629999999999883,0.3050000000000002
220,Fan,2020-01-15,1887.259999999999,Jan,00:00:20,2020,1.7359999999999889,0.33400000000000024
221,Fan,2020-01-16,1958.3099999999974,Jan,00:00:20,2020,1.8089999999999884,0.33200000000000024
222,Fan,2020-01-17,1733.74,Jan,00:00:20,2020,1.5819999999999887,0.2900000000000002
223,Fan,2020-01-18,400.2000000000007,Jan,00:00:20,2020,0.21100000000000016,0.013000000000000001
224,Fan,2020-01-19,348.7099999999995,Jan,00:00:20,2020,0.1510000000000001,0.0
225,Fan,2020-01-20,1817.9199999999996,Jan,00:00:20,2020,1.6759999999999888,0.32000000000000023
226,Fan,2020-01-21,1827.909999999996,Jan,00:00:20,2020,1.65699999999999,0.31900000000000023
227,Fan,2020-01-22,1711.3999999999942,Jan,00:00:20,2020,1.5469999999999924,0.2800000000000002
228,Fan,2020-01-23,1899.8999999999967,Jan,00:00:20,2020,1.7579999999999882,0.32500000000000023
229,Fan,2020-01-24,1899.1999999999966,Jan,00:00:20,2020,1.7559999999999882,0.32900000000000024
230,Fan,2020-01-25,422.6399999999996,Jan,00:00:20,2020,0.22000000000000017,0.014000000000000005
231,Fan,2020-01-26,349.91000000000037,Jan,00:00:20,2020,0.1450000000000001,0.0
232,Fan,2020-01-27,1820.2499999999982,Jan,00:00:20,2020,1.6619999999999902,0.2990000000000002
233,Fan,2020-01-28,1891.8299999999992,Jan,00:00:20,2020,1.7379999999999893,0.32800000000000024
234,Fan,2020-01-29,1710.7199999999978,Jan,00:00:20,2020,1.568999999999988,0.2770000000000002
235,Fan,2020-01-30,1746.3499999999983,Jan,00:00:20,2020,1.60599999999999,0.2980000000000002
236,Fan,2020-01-31,1723.469999999996,Jan,00:00:20,2020,1.5489999999999917,0.2920000000000002
237,Fan,2020-02-01,418.1800000000001,Jan,00:00:20,2020,0.20700000000000016,0.014000000000000005
238,Fan,2020-02-02,335.6199999999995,Feb,00:00:20,2020,0.1350000000000001,0.0
239,Fan,2020-02-03,1687.5199999999984,Feb,00:00:20,2020,1.533999999999991,0.2870000000000002
240,Fan,2020-02-04,1697.2099999999962,Feb,00:00:20,2020,1.5409999999999913,0.2910000000000002
241,Fan,2020-02-05,1653.3099999999963,Feb,00:00:20,2020,1.5049999999999917,0.2730000000000002
242,Fan,2020-02-06,1710.8100000000018,Feb,00:00:20,2020,1.557999999999991,0.2850000000000002
243,Fan,2020-02-07,1738.61,Feb,00:00:20,2020,1.5919999999999903,0.2880000000000002
244,Fan,2020-02-08,383.0600000000001,Feb,00:00:20,2020,0.18700000000000014,0.008
245,Fan,2020-02-09,333.44999999999936,Feb,00:00:20,2020,0.1380000000000001,0.0
246,Fan,2020-02-10,1796.2599999999986,Feb,00:00:20,2020,1.6629999999999878,0.3040000000000002
247,Fan,2020-02-11,1799.519999999999,Feb,00:00:20,2020,1.6429999999999887,0.3100000000000002
248,Fan,2020-02-12,1744.1599999999999,Feb,00:00:20,2020,1.5999999999999894,0.2870000000000002
249,Fan,2020-02-13,1653.8099999999972,Feb,00:00:20,2020,1.5039999999999907,0.2800000000000002
250,Fan,2020-02-14,1675.999999999999,Feb,00:00:20,2020,1.5359999999999898,0.2800000000000002
251,Fan,2020-02-15,425.32999999999964,Feb,00:00:20,2020,0.22500000000000017,0.016000000000000004
252,Fan,2020-02-16,340.5399999999995,Feb,00:00:20,2020,0.1340000000000001,0.0
253,Fan,2020-02-17,1794.0700000000004,Feb,00:00:20,2020,1.6309999999999893,0.3050000000000002
254,Fan,2020-02-18,1733.649999999996,Feb,00:00:20,2020,1.5739999999999885,0.2790000000000002
255,Fan,2020-02-19,1731.6999999999955,Feb,00:00:20,2020,1.5709999999999902,0.2920000000000002
256,Fan,2020-02-20,1670.289999999995,Feb,00:00:20,2020,1.5299999999999905,0.2770000000000002
257,Fan,2020-02-21,1660.1099999999983,Feb,00:00:20,2020,1.4999999999999922,0.2840000000000002
258,Fan,2020-02-22,373.0199999999996,Feb,00:00:20,2020,0.17700000000000013,0.007
259,Fan,2020-02-23,347.3299999999996,Feb,00:00:20,2020,0.1550000000000001,0.0
260,Fan,2020-02-24,1754.109999999996,Feb,00:00:20,2020,1.6139999999999894,0.3010000000000002
261,Fan,2020-02-25,1756.529999999998,Feb,00:00:20,2020,1.5839999999999896,0.2920000000000002
262,Fan,2020-02-26,1718.5299999999936,Feb,00:00:20,2020,1.5779999999999887,0.2840000000000002
263,Fan,2020-02-27,1690.9899999999968,Feb,00:00:20,2020,1.5229999999999904,0.2750000000000002
264,Fan,2020-02-28,1793.8099999999984,Feb,00:00:20,2020,1.6649999999999905,0.3130000000000002
265,Fan,2020-02-29,429.93,Feb,00:00:20,2020,0.25200000000000017,0.016000000000000007
266,Fan,2020-03-01,336.7300000000002,Feb,00:00:20,2020,0.1420000000000001,0.0
267,Fan,2020-03-02,2010.4199999999953,Mar,00:00:20,2020,1.8519999999999863,0.34000000000000025
268,Fan,2020-03-03,2021.4499999999946,Mar,00:00:20,2020,1.8679999999999892,0.34200000000000025
269,Fan,2020-03-04,2046.599999999998,Mar,00:00:20,2020,1.8889999999999891,0.35000000000000026
270,Fan,2020-03-05,1992.1599999999971,Mar,00:00:20,2020,1.8349999999999882,0.35600000000000026
271,Fan,2020-03-06,1863.809999999995,Mar,00:00:20,2020,1.7019999999999882,0.32300000000000023
272,Fan,2020-03-07,423.59999999999917,Mar,00:00:20,2020,0.21600000000000014,0.017000000000000005
273,Fan,2020-03-08,344.9000000000005,Mar,00:00:20,2020,0.1520000000000001,0.0
